sasdate,GDPC1,PCECC96,PCDGx,PCESVx,PCNDx,GPDIC1,FPIx,Y033RC1Q027SBEAx,PNFIx,PRFIx,A014RE1Q156NBEA,GCEC1,A823RL1Q225SBEA,FGRECPTx,SLCEx,EXPGSC1,IMPGSC1,DPIC96,OUTNFB,OUTBS,OUTMS,INDPRO,IPFINAL,IPCONGD,IPMAT,IPDMAT,IPNMAT,IPDCONGD,IPB51110SQ,IPNCONGD,IPBUSEQ,IPB51220SQ,TCU,CUMFNS,PAYEMS,USPRIV,MANEMP,SRVPRD,USGOOD,DMANEMP,NDMANEMP,USCONS,USEHS,USFIRE,USINFO,USPBS,USLAH,USSERV,USMINE,USTPU,USGOVT,USTRADE,USWTRADE,CES9091000001,CES9092000001,CES9093000001,CE16OV,CIVPART,UNRATE,UNRATESTx,UNRATELTx,LNS14000012,LNS14000025,LNS14000026,UEMPLT5,UEMP5TO14,UEMP15T26,UEMP27OV,LNS13023621,LNS13023557,LNS13023705,LNS13023569,LNS12032194,HOABS,HOAMS,HOANBS,AWHMAN,AWHNONAG,AWOTMAN,HWIx,HOUST,HOUST5F,PERMIT,HOUSTMW,HOUSTNE,HOUSTS,HOUSTW,CMRMTSPLx,RSAFSx,AMDMNOx,ACOGNOx,AMDMUOx,ANDENOx,INVCQRMTSPL,PCECTPI,PCEPILFE,GDPCTPI,GPDICTPI,IPDBS,DGDSRG3Q086SBEA,DDURRG3Q086SBEA,DSERRG3Q086SBEA,DNDGRG3Q086SBEA,DHCERG3Q086SBEA,DMOTRG3Q086SBEA,DFDHRG3Q086SBEA,DREQRG3Q086SBEA,DODGRG3Q086SBEA,DFXARG3Q086SBEA,DCLORG3Q086SBEA,DGOERG3Q086SBEA,DONGRG3Q086SBEA,DHUTRG3Q086SBEA,DHLCRG3Q086SBEA,DTRSRG3Q086SBEA,DRCARG3Q086SBEA,DFSARG3Q086SBEA,DIFSRG3Q086SBEA,DOTSRG3Q086SBEA,CPIAUCSL,CPILFESL,WPSFD49207,PPIACO,WPSFD49502,WPSFD4111,PPIIDC,WPSID61,WPU0531,WPU0561,OILPRICEx,AHETPIx,CES2000000008x,CES3000000008x,COMPRMS,COMPRNFB,RCPHBS,OPHMFG,OPHNFB,OPHPBS,ULCBS,ULCMFG,ULCNFB,UNLPNBS,FEDFUNDS,TB3MS,TB6MS,GS1,GS10,MORTGAGE30US,AAA,BAA,BAA10YM,MORTG10YRx,TB6M3Mx,GS1TB3Mx,GS10TB3Mx,CPF3MTB3Mx,BOGMBASEREALx,M1REAL,M2REAL,BUSLOANSx,CONSUMERx,NONREVSLx,REALLNx,REVOLSLx,TOTALSLx,DRIWCIL,TABSHNOx,TLBSHNOx,LIABPIx,TNWBSHNOx,NWPIx,TARESAx,HNOREMQ027Sx,TFAABSHNOx,VIXCLSx,USSTHPI,SPCS10RSA,SPCS20RSA,TWEXAFEGSMTHx,EXUSEU,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,UMCSENTx,USEPUINDXM,B020RE1Q156NBEA,B021RE1Q156NBEA,GFDEGDQ188S,GFDEBTNx,IPMANSICS,IPB51222S,IPFUELS,UEMPMEAN,CES0600000007,TOTRESNS,NONBORRES,GS5,TB3SMFFM,T5YFFM,AAAFFM,WPSID62,PPICMM,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,CES0600000008,DTCOLNVHFNM,DTCTHFNM,INVEST,HWIURATIOx,CLAIMSx,BUSINVx,ISRATIOx,CONSPIx,CP3M,COMPAPFF,PERMITNE,PERMITMW,PERMITS,PERMITW,NIKKEI225,NASDAQCOM,CUSR0000SEHC,TLBSNNCBx,TLBSNNCBBDIx,TTAABSNNCBx,TNWMVBSNNCBx,TNWMVBSNNCBBDIx,TLBSNNBx,TLBSNNBBDIx,TABSNNBx,TNWBSNNBx,TNWBSNNBBDIx,CNCFx,S&P 500,S&P div yield,S&P PE ratio
6/1/2010,16743.162,11302.955,914.0829,8045.82,2387.757,2288.469,2272.6986,745.184,1775.3259,499.2455,0.2,3560.566,5.3,2706.7493,2129.4808,1877.331,2278.127,12510.578,81.604,81.707,93.661,91.3551,96.2219,97.9359,86.9323,83.9716,101.5729,81.3121,69.9008,102.9258,86.2459,95.6925,73.0524,70.1991,130420.3333,107652,11519.6667,112676.3333,17744,7050.3333,4469.3333,5529.6667,19930.3333,7699,2707.6667,16751.3333,13008.3333,5325.3333,694.6667,24486,22768.3333,14395,5377.5667,3197.6667,5136.6667,14434,139226.3333,64.9,9.6333,5.317636956,4.339021902,25.9333,9.8667,8.0333,2727,3124,2291.3333,6687,9230.3333,3486.6667,930.3333,1187.6667,8866.6667,86.814,92.125,86.744,41.1667,33.3667,3.8333,2981,602,102.6667,599.6667,103.3333,72,316.6667,110,1130303.333,355023,207547.2469,186945.5035,936058.1604,69175.6033,1580551,90.317,89.7053,89.431,93.585,90.658,100.118,114.202,85.969,94.119,85.896,96.024,116.875,142.613,110.561,91.214,95.85,106.735,92.616,84.07,90.982,90.907,86.383,83.865,74.86,90.549,217.2973,220.9927,178.7,184.2333,187.5333,182.4667,186.8667,182.8,194.1885455,239.5711908,86.7204,21.18044505,25.75839169,20.68251929,98.718,96.287,96.331,101.667,94.075,94.117,90.544,85.897,90.544,90.9,0.1933,0.1467,0.2167,0.38,3.49,4.91,5.0433,6.1767,2.6867,1.42,0.07,0.23,3.34,0.25,924.861,788.5667,3956.6,1335.5739,1279.4754,1826.954,4123.5706,987.0312,2813.9853,14,85219.92,15822.869,126.4759242,69397.05,554.7069609,61690.2381,23529678.06,56217.54,26.6139,360.35,178.53,164.01,92.776,1.2734,1.108,92.0772,1.4923,1.0277,73.9,142.9167,12.1,15.8,88.12832,14617172.8,93.4837,102.3503,88.0617,33.9333,40.4667,1109.3,1034.0667,2.2533,-0.0467,2.06,4.85,206.1,207.7,119.639,190.302,387.2903,173.39,111.1973,260.9307,217.0053,207.681,208.9517,20.2033,254984.5567,682329.03,2303.7435,0.2002,462967,1359726,1.26,0.131,0.4,0.21,72,105,304.6667,118,10345.9013,2342.0627,256.3003,15.71,0.0075,16.36,16135.25,774.81,6320110.75,303490.06,13240817.14,6915.93,332.1,2082.477,1135.2467,1.941,34.6247
9/1/2010,16872.266,11383.596,928.431,8101.6353,2396.6698,2390.072,2285.2325,785.3348,1823.6571,454.9948,0.7,3535.371,-1.8,2766.7428,2110.6068,1930.963,2357.757,12578.497,82.515,82.61,94.775,92.5673,97.2695,98.7483,88.5949,86.0215,102.5426,83.4971,73.9275,103.2633,88.0504,98.3759,74.4518,71.3074,130394.3333,107982.3333,11559,112608.6667,17785.6667,7092.6667,4466.3333,5511,19999.3333,7677.6667,2700.3333,16860.3333,13088.6667,5327.3333,715.6667,24543,22412,14412.3,5384.0667,2955,5129.3333,14327.6667,139337.6667,64.6333,9.4667,5.373112681,4.09926143,25.7333,9.6,7.9667,2765.3333,3271.3333,2220.3333,6309.3333,9089.3333,3382.6667,859,1234.3333,8848.6667,87.113,92.461,87.159,41.2333,33.4667,3.9,3000,579.6667,136,574,97.6667,73.6667,283,125.3333,1146312.667,356841.3333,215629.116,189455.6801,944342.5383,71770.0136,1612221,90.49,89.8433,89.755,93.636,90.87,100.092,113.355,86.225,94.41,86.154,96.299,115.389,140.05,110.393,91.317,95.446,108.449,92.87,84.207,91.376,90.882,86.704,84.192,74.954,91.007,217.9343,221.5277,179.3667,184.6333,188.3333,180.7333,187,182.7333,203.1041638,232.6273379,84.6514,21.2443753,25.85240981,20.77689758,99.193,96.567,96.729,102.503,94.672,94.831,90.498,85.858,90.498,91.3,0.1867,0.1567,0.1933,0.27,2.7867,4.45,4.58,5.7767,2.99,1.66,0.04,0.11,2.63,0.14,909.947,801.3,3983.9,1321.9447,1256.3671,1840.8025,4065.7715,965.4245,2806.227,22.6,87311.3,15721.278,124.9853479,71590.02,569.1460534,63979.7202,23331577.31,58517.78,24.2856,363.31,176.85,161.95,90.776,1.2939,1.0307,85.7434,1.5519,1.0385,68.3,169.8234,12.4,16.1,89.56528,14986873.7,94.4625,106.7928,88.7883,33.6667,40.5,1073.6,1014.0667,1.5467,-0.03,1.36,4.3933,209.4,206.0333,119.164,192.2283,389.49,173.8677,111.2023,261.7103,217.685,208.44,209.524,20.3167,248571.7767,671946.97,2383.5802,0.2058,462567,1392887.333,1.2767,0.1309,0.3,0.11,68.6667,98.3333,289.6667,117.3333,9356.0189,2237.4564,256.604,15.75,0.0074,16.34,16738.59,787.82,6294425,296252.5,13374015.63,7074.32,332.96,2124.6825,1096.3867,2.0301,22.9328
12/1/2010,16960.864,11453.368,954.3726,8121.3095,2414.5674,2383.297,2328.7976,801.2398,1859.4176,462.5247,0.4,3512.905,-0.6,2786.0441,2090.1546,1983.824,2366.425,12626.116,83.176,83.207,95.243,92.9545,97.141,98.4579,89.3886,87.6792,102.2588,82.2339,72.1012,103.2989,88.8889,97.2271,75.0437,71.9403,130736.6667,108453.3333,11580.6667,112928.3333,17808.3333,7123.6667,4457,5493.6667,20109,7682.3333,2688.6667,17045.6667,13136.6667,5347.3333,734,24635.3333,22283.3333,14450.5,5402.1667,2867.3333,5137,14279,139154.6667,64.4333,9.5,5.409876805,4.113919466,25.7667,9.5667,8.1333,2753.3333,3278.3333,2292.3333,6327.3333,9068.6667,3435,878,1286,8881.6667,87.559,92.434,87.585,41.2667,33.5333,4,3168,542.3333,91,583.3333,90.3333,71.3333,268,112.6667,1155183.667,366553,215887.9507,201149.8589,962709.6579,70571.8967,1628103,91.07,90.1273,90.27,93.941,91.471,101.211,113,86.581,96.098,86.506,96.893,114.239,137.96,111.335,91.68,95.162,120.393,93.121,84.343,91.757,91.339,86.733,84.596,75.831,91.338,219.699,222.1073,182.6667,188,193.1333,184.1,189.6333,187.4333,177.5991392,260.7363477,94.4165,21.31429258,25.99284748,20.81128567,99.671,96.101,96.183,103.039,94.967,95.03,90.529,86.52,90.512,92.358,0.1867,0.1367,0.1833,0.2567,2.8633,4.41,4.8567,5.9133,3.05,1.55,0.05,0.12,2.73,0.12,903.001,826.1667,4002.5667,1318.2147,1230.4248,1909.3604,4018.2286,941.4528,2850.8132,20,88857.82,15655.625,123.9939887,73202.19,579.7680882,65869.2534,22988562.81,60399.43,19.303,359.58,174.1,158.99,87.343,1.3592,0.9741,82.528,1.5808,1.013,71.3,169.3228,12.9,16.3,91.61134,15400477.7,94.8468,104.879,88.5345,34.2,40.6,1052.1,1005.1667,1.4867,-0.05,1.3,4.67,222.1333,238.5333,119.0557,199.3607,392.6583,176.7273,111.08,262.406,219.5313,210.7213,211.22,20.4567,254414.6933,704877.28,2440.8354,0.2163,431100,1436122.667,1.27,0.1346,0.26,0.07,81.3333,101.6667,267.6667,132.6667,9842.4443,2536.13,257.0923,15.6,0.0076,16.47,15306.56,747.6,6233240.04,304441.78,13360881.59,7121.57,347.83,2047.4325,1204,1.8785,19.4951
3/1/2011,16920.632,11497.12,962.648,8147.5233,2422.6812,2338.901,2325.0853,821.0157,1857.3084,460.9645,0.2,3469.798,-5.5,2829.7376,2067.2709,2000.839,2377.978,12753.088,82.705,82.801,96.118,93.4539,97.811,98.9973,89.9446,89.9703,102.049,84.3199,74.7782,103.3597,90.0795,98.3733,75.5523,72.7302,131057,108835.3333,11650,113212,17845,7192.3333,4457.6667,5451.6667,20164.3333,7679,2674,17208,13194.6667,5332,743.3333,24738.3333,22221.6667,14515.5333,5428.7,2875.6667,5113.3333,14232.6667,139427.6667,64.1667,9.0333,5.088184493,3.951679244,24.7333,8.9,7.8667,2563.3333,3043.6667,2187.6667,6057.3333,8388.6667,3341,897,1305.3333,8526.3333,87.739,92.821,87.73,41.2667,33.4667,4.1333,3197,582.3333,152.3333,567,86.6667,69,318.3333,108.3333,1165060,375121.3333,225643.2067,214527.7996,976735.1944,74802.7205,1636607,91.835,90.523,90.71,94.182,92.066,102.789,113.014,87.01,98.284,86.923,97.864,114.117,135.54,112.732,93.099,95.58,132.158,93.543,84.691,92.103,92.843,87.163,85.045,76.264,91.62,222.0437,223.1567,187.2,195.9,199.1333,191.5333,197,194.8,194.2872274,286.1341458,103.3214,21.33901003,25.94559984,20.88607278,99.518,96.892,96.899,103.552,94.272,94.372,92.827,86.883,92.919,90.269,0.1567,0.1267,0.17,0.2733,3.46,4.85,5.13,6.09,2.63,1.39,0.04,0.15,3.33,0.12,998.815,842.6,4011.3667,1326.6194,1183.6416,2020.9694,3945.271,922.3569,2943.3263,20.4,89687.05,15555.918,121.9776605,74131.14,581.2798887,67105.3478,22581706.31,61613.44,18.4782,348.07,171.48,156.52,86.021,1.3682,0.9417,82.2696,1.6022,0.986,73.1,154.0112,13.3,17,92.95614,15538862.1,95.5434,105.6078,89.9502,37.9,40.6,1269.6333,1244.9667,2.12,-0.03,1.9633,4.9733,242.8667,255.7667,119.821,206.509,395.2933,180.1787,111.42,263.658,221.7987,213.662,213.5337,20.5633,275792.4833,818092.5033,2424.7053,0.2308,411433,1474552,1.25,0.1392,0.25,0.09,65.3333,95,297.6667,109,10285.2993,2739.4194,257.9373,15.62,0.0083,16.81,15889.34,848.75,6180629.11,330145.82,13328213.46,7141.19,381.46,1872.0907,1302.7433,1.7808,18.5914
6/1/2011,17035.114,11508.95,955.7922,8174.6728,2417.6044,2434.538,2379.7314,832.3236,1905.7069,466.1859,0.4,3446.079,-1.5,2818.3969,2048.7992,2034.722,2386.867,12727.814,83.588,83.558,95.95,93.8262,97.8598,99.027,90.5742,90.8424,100.5987,83.0758,73.1235,103.7607,89.8478,97.9608,75.7758,72.8217,131748,109589,11714.6667,113745.3333,18002.6667,7257.3333,4457.3333,5509.6667,20259,7690.6667,2679.3333,17379,13311.3333,5346.3333,778.3333,24920.6667,22159,14615.7,5463.3667,2867,5084.3333,14207.6667,139531.3333,64.1,9.0667,5.088279753,3.985772059,24.3667,8.9,8,2796,2959,2004.3333,6116.3333,8238.3333,3436.3333,945,1258,8551.6667,88.544,93.888,88.602,41.4333,33.6,4.1,3298,574.3333,143.6667,611.6667,107.6667,61.3333,276.6667,128.6667,1161823.333,381167,223123.5288,217493.8406,990054.1443,74794.5336,1654518,92.738,91.0523,91.363,94.61,92.681,104.52,113.299,87.57,100.577,87.505,99.214,114.615,133.341,113.845,94.527,96.305,144.077,94.132,85.107,92.67,93.533,87.762,85.773,77.121,92.158,224.5683,224.1997,190.9333,203.7,204.0333,192.4,204.9667,201.4667,199.4792197,321.7422459,112.2851,21.2991154,25.88260293,20.76832372,97.341,94.971,95.055,102.197,94.341,94.369,92.098,87.089,92.043,92.703,0.0933,0.0467,0.1033,0.2067,3.21,4.66,5.0367,5.85,2.64,1.45,0.06,0.16,3.16,0.14,1144.727,861.2,4053.6667,1346.193,1181.656,2033.2698,3855.8128,916.3185,2949.5884,28.8,89574.43,15412.115,121.0900389,74162.31,582.6790913,67271.8494,22302576.52,61755.91,17.4629,339.96,169.09,154.3,83.226,1.4399,0.8704,81.5762,1.631,0.9675,71.9,147.2589,13.6,17.3,92.1938,15466245.8,95.4895,105.2616,89.5965,39.4,40.9333,1594.5333,1579.1333,1.8633,-0.0467,1.77,4.9433,255.7333,255.4,120.9643,213.496,398.6127,184.0273,112.532,264.8697,224.2307,216.8803,216.006,20.6167,270199.82,807428.63,2437.2565,0.2368,420450,1516829.333,1.2633,0.1397,0.19,0.1,69.3333,99.6667,309.6667,133,9609.3623,2764.9017,258.7647,15.63,0.0078,16.7,15751.46,783.21,6131741.13,304890.57,13289569.6,7151.28,355.59,2011.1285,1319.0367,1.8231,17.3268
9/1/2011,17031.313,11543.975,964.263,8210.2696,2409.3834,2445.296,2480.0818,882.3593,1995.3592,474.5632,-0.1,3396.917,-8.4,2793.3068,2030.3988,2062.73,2413.346,12795.613,83.65,83.613,96.621,94.8725,99.246,99.875,91.4726,91.911,100.2024,85.0656,76.4883,104.2687,92.2286,99.4981,76.3717,73.5522,132153.6667,110137.3333,11759.6667,114026.6667,18127,7301.6667,4458,5561,20369.6667,7695,2661,17486.3333,13397,5372.3333,806.3333,25029,22016.3333,14680.0333,5486.6,2852.6667,5069.6667,14094,139883,64.1,9,4.983286448,4.021614088,24.7,8.7333,8,2678.6667,2933.6667,2064.3333,6182.3333,8050,3457.6667,963.6667,1304.3333,8745,88.831,93.493,88.84,41.4333,33.6,4.1,3575,619.3333,187.6667,626,92.6667,67.6667,311.6667,147.3333,1175092.333,384698.3333,228823.5594,216787.6562,1004072.098,79704.0131,1651876,93.167,91.468,91.84,94.744,93.247,104.878,113.118,88.027,101.147,87.983,100.067,114.8,131.191,113.707,95.717,98.144,142.679,94.28,85.602,93.081,93.837,88.053,86.726,77.37,92.74,226.0327,225.7327,191.8333,203.8333,204.9333,195.1,204.6667,202.4333,194.465164,290.934237,98.092,21.29344056,25.95800373,20.67394038,97.63,95.099,95.131,103.346,94.158,94.126,93.008,86.936,92.946,92.722,0.0833,0.0233,0.06,0.1333,2.4267,4.31,4.4633,5.4633,3.0367,1.88,0.04,0.11,2.4,0.18,1176.875,918.9333,4189.5,1376.6688,1179.2875,2053.8266,3818.2605,915.0622,2968.8888,26.9,87064.57,15329.732,119.8045901,71734.84,560.6205776,64972.4625,22092108.72,59449.32,30.2077,340.94,167.58,152.99,83.57,1.4118,0.826,77.668,1.6095,0.9798,59.7,215.891,13.8,17.4,94.52098,15875084.5,96.477,105.9511,91.8146,40.5333,40.8667,1668.9,1656.9333,1.1533,-0.06,1.07,4.38,252.2,249.1333,123.114,214.589,401.376,185.212,113.2433,266.5917,225.4913,218.337,217.4087,20.7,272608.4067,808572.41,2450.66,0.2582,413283,1537620,1.2667,0.1403,0.2,0.12,63.6667,107,320.3333,135,9246.3449,2606.6359,260.1477,15.89,0.0077,16.56,14432.24,700.67,6086839.25,295511.05,13299722.24,7207.17,349.9,2059.7671,1228.1267,2.0345,15.3351
12/1/2011,17222.583,11563.89,987.3862,8202.4014,2408.7969,2633.829,2543.9473,902.7146,2046.6341,486.8348,0.7,3394.613,1.5,2813.7149,2022.7955,2078.364,2445.03,12824.419,84.844,84.862,97.032,95.8493,99.8727,99.2755,93.0508,93.5628,100.3689,86.301,79.0972,103.1269,95.1856,96.1583,76.7905,74.0908,132720,110745.6667,11784,114513.6667,18206.3333,7343,4441,5597.3333,20494.3333,7719.3333,2677.3333,17646.6667,13504.3333,5392,825,25105.3333,21974.3333,14706.7,5519.2333,2842.6667,5051,14080.6667,140698.6667,64.0667,8.6333,4.948678239,3.7053957,23.9,8.2667,7.8,2634,3012,1977.3333,5707.3333,7699,3362,1016.3333,1282,8425,89.649,94.904,89.675,41.5333,33.6667,4.0667,3651,671.6667,181,691.3333,124.6667,74.6667,329.3333,143,1188277.333,390879,236095.678,219195.1544,1024091.989,85106.1435,1672665,93.475,91.794,91.951,94.855,93.439,105.112,112.662,88.364,101.661,88.342,100.302,114.23,129.196,114.104,96.378,99.177,142.096,94.819,85.98,93.418,94.696,88.589,87.163,77.283,93.248,227.0473,226.9367,192.6667,200.7667,205.8333,196.6667,201.5333,200.6,163.8189653,309.1208418,102.4093,21.31225774,25.87682509,20.6767759,95.706,93.271,93.374,102.243,94.613,94.66,91.186,86.531,91.131,95.753,0.0733,0.0133,0.05,0.1133,2.0467,4.01,3.9267,5.2533,3.2067,1.96,0.04,0.1,2.03,0.2,1154.361,950.7667,4240.7,1407.7073,1179.4079,2073.6582,3812.1937,915.2635,2988.9217,18.8,88260.01,15269.178,119.0633098,72990.83,569.155101,66312.5694,21947443.19,60785.72,29.8541,341.29,164.69,150.33,86.779,1.3482,0.9124,77.3331,1.572,1.0227,64.8,171.8257,13.6,17.4,96.09072,16285573.7,97.3859,98.8359,91.6975,39.7667,41.0333,1610,1599.6667,0.9533,-0.06,0.88,3.8533,246.8333,218.7333,124.4673,214.5383,405.683,185.8923,113.034,267.9373,226.4147,219.222,218.289,20.7667,275368.4033,812449.6733,2482.9716,0.274,389550,1558602.333,1.2667,0.1414,0.21,0.14,75.3333,107.3333,358.3333,150.3333,8580.6425,2600.9137,261.4217,16.06,0.0075,17.1,14962.59,700.13,6069289.05,283995.34,13424348.51,7348.62,343.86,2137.1087,1225.6533,2.1224,14.7669
3/1/2012,17367.01,11647.297,1011.5753,8239.6675,2426.3736,2692.179,2623.8336,930.8406,2099.2497,516.227,0.5,3380.162,0,2880.1005,2008.2092,2103.747,2457.077,13021.21,85.906,85.904,97.673,96.7955,100.1939,98.1809,94.4661,95.768,100.9669,87.6296,80.7776,101.3136,98.7111,91.5485,77.1271,74.8419,133503,111557.6667,11865.3333,115166,18337,7421.3333,4444,5626.6667,20640,7748.6667,2673,17847,13649,5416.6667,845,25246.3333,21945.3333,14767.6333,5560.2333,2829.6667,5048,14067.6667,141826,63.7667,8.2667,4.822921675,3.439913825,24.0667,7.7,7.5333,2597.3333,2848,1982.6667,5318,7145.3333,3291,1024.6667,1338.3333,8106,90.384,95.568,90.341,41.7333,33.7333,4.1667,3835,707.3333,210.6667,752,106,74.6667,388.3333,138.3333,1203329.333,399112.6667,243452.091,221237.0859,1056447.952,89835.0528,1692927,94.094,92.3733,92.495,95.185,93.837,105.765,112.507,88.967,102.648,88.955,100.435,114.754,127.76,114.24,96.9,99.958,146.249,95.315,86.256,93.852,95.329,89.603,87.749,78.802,93.841,228.326,228.1297,193.8,202.1667,207.1,197.4333,202.9667,201.6333,127.1806866,322.0193059,111.3674,21.22546708,25.76133726,20.58678206,97.395,94.954,95.018,102.203,95.091,95.043,92.953,88.604,92.844,94.437,0.1033,0.0667,0.11,0.1567,2.0367,3.92,3.8967,5.2,3.1633,1.88,0.04,0.09,1.97,0.16,1166.518,968.9,4291.9333,1449.4687,1176.1125,2097.7635,3823.3484,911.5155,3009.279,11.5,89800.24,15108.3,116.0283879,74691.94,573.6175244,68195.1436,21605098.89,62655.73,18.2648,335.59,161.99,148.23,87.299,1.3119,0.9208,79.3,1.5717,1.0012,75.5,155.1589,13.6,17.4,97.12308,16586092.6,98.674,90.7752,90.1238,39.7333,41.1667,1628.4667,1620.5333,0.8967,-0.0367,0.7933,3.7933,246.4,228.4,125.4413,217.176,409.1803,187.2657,112.964,269.1787,227.726,220.4937,219.475,20.83,278705.7633,813467.17,2558.5243,0.3002,369200,1584751.667,1.2533,0.1412,0.22,0.12,84,122,391,155,9295.3382,2907.1881,262.7913,16.08,0.0077,17.18,15413.46,741.02,6103566.82,293434.94,13435087.44,7324.46,352.13,2080.0409,1347.4367,2.008,15.7397
6/1/2012,17444.525,11667.753,1013.498,8262.0615,2423.5629,2752.614,2677.1187,957.1248,2146.6934,520.6206,0.6,3362.33,-3.1,2885.1401,2001.4191,2124.46,2466.212,13108.717,86.465,86.43,97.507,97.3958,100.7651,98.1245,95.0947,96.2638,100.0982,86.7074,78.7943,101.5102,101.3581,94.9487,77.1838,74.6922,133923.6667,111999.6667,11926.3333,115530,18393.6667,7470.6667,4455.6667,5614.3333,20730.6667,7778,2679.6667,17977.3333,13705.3333,5419,853,25316,21924,14783.9333,5591.7,2824.3333,5055.3333,14044.3333,142165.3333,63.7333,8.2,4.748495758,3.432018853,24.2333,7.6667,7.4,2640.3333,2896.6667,1815.6667,5314,6979,3357.3333,945.3333,1353,8028.6667,90.519,95.99,90.473,41.6667,33.6667,4.2,3846,739.3333,213,774,110.3333,78.3333,377.3333,173.3333,1209270.333,398249,235781.7189,216033.9964,1067269.689,81922.6277,1712335,94.321,92.7553,92.881,95.632,94.279,105.424,111.846,89.429,102.445,89.443,100.639,114.557,125.66,113.027,97.067,101.032,142.176,95.514,86.619,94.307,95.733,89.98,88.488,79.427,94.417,228.808,229.2507,193,201.8,205.6667,197.7,202.4333,200.4333,101.985219,291.8998486,100.7315,21.22429985,25.7487289,20.55589615,97.402,95.226,95.3,101.58,95.57,95.483,93.003,89.348,92.846,95.432,0.1533,0.0867,0.1467,0.1867,1.8233,3.79,3.8,5.0933,3.27,1.97,0.06,0.1,1.74,0.12,1147.261,986.1333,4349.5,1489.6491,1181.9538,2132.153,3813.09,904.5559,3036.7089,23.6,89511.95,15013.411,114.5299773,74498.54,568.3129884,67789.8108,21722141.12,62256.84,19.9911,332.68,163.91,150.34,88.52,1.2836,0.9364,80.0781,1.5827,1.0102,76.3,163.2564,13.7,17.2,97.82763,16809657.4,98.8006,99.2132,89.1331,39.7,41.1333,1566.8667,1560.7667,0.7867,-0.0667,0.6333,3.6467,232.3667,216.6333,126.4477,215.2897,413.2093,186.9047,113.0573,270.4747,228.1237,220.5953,219.8097,20.9033,284385.4867,814135.11,2601.0979,0.3037,378150,1606150.667,1.2767,0.1428,0.2,0.05,83.3333,118.3333,398.6667,173.6667,9026.4747,2926.4838,264.1833,16.26,0.0081,17.17,15130.65,755.35,6141846.01,306612.12,13608516.21,7459.54,372.39,2003.1322,1350.3933,2.0744,15.4219
9/1/2012,17469.65,11691.414,1026.6567,8269.2291,2424.7378,2759.86,2681.2021,954.3374,2139.6222,533.9784,0.5,3357.201,0.8,2878.8613,1993.3491,2137.473,2479.452,13004.868,86.707,86.593,97.235,97.3888,100.6374,97.7651,95.3077,95.6611,100.3028,85.4177,76.5697,101.4253,101.6752,96.8326,76.7919,74.245,134331.3333,112413.3333,11959.3333,115876,18455.3333,7492.6667,4466.6667,5647,20805,7788.3333,2674.6667,18092.3333,13803.6667,5435.3333,849,25358.6667,21918,14778.6333,5608.8667,2819,5064.6667,14034.3333,142542.3333,63.6,8.0333,4.749558432,3.261807624,23.8667,7.5333,7.2667,2661.3333,2871.3333,1827.3333,5054.3333,6825.6667,3342.3333,920,1273.3333,8242.3333,90.969,96.139,90.985,41.5667,33.6667,4.1667,3809,780.3333,222.3333,873,129.6667,80.3333,384,186.3333,1210427.667,401658.3333,229262.6555,217498.1815,1070105.601,79272.1513,1737413,94.595,93.0233,93.459,96.071,94.812,105.41,111.203,89.822,102.697,89.866,100.701,114.493,123.71,111.913,97.176,100.6,143.45,95.829,87.037,94.776,95.382,90.625,88.964,80.069,94.654,229.841,230.2873,194.5333,202.4,207.5333,199.3333,201.8333,199.7,127.8899353,287.0854857,99.0915,21.2383932,25.86446054,20.5074223,96.712,94.79,94.935,101.14,95.298,95.189,93.357,89.509,93.109,96.167,0.1433,0.1033,0.1433,0.1833,1.6433,3.55,3.4567,4.8733,3.23,1.91,0.04,0.08,1.54,0.1,1144.823,1023.2333,4411.5333,1531.6028,1181.5284,2165.2126,3791.3571,903.1659,3068.3785,21.7,91349.98,14984.417,115.2215982,76365.56,587.2075073,69381.6766,21968301.39,63842.66,16.0314,336.15,167.08,153.63,88.623,1.2523,0.9617,78.587,1.5814,0.995,75,170.8367,13.7,16.9,98.44787,16984238.1,98.5039,102.058,90.2037,39.5667,40.9667,1561.1667,1557.9667,0.6667,-0.04,0.5233,3.3133,240.5667,213.2333,125.8847,216.9793,417.6707,187.381,112.786,272.0513,229.187,221.5597,220.6967,20.9533,292619.4733,819161.8067,2655.651,0.307,375850,1633706,1.2967,0.1458,0.2,0.06,86,131.6667,449.6667,205.6667,8886.4222,3026.5552,265.4563,16.36,0.0083,17.41,15571.93,789.41,6171277.9,312847.52,13855080.58,7676.49,389.15,1972.6153,1402.2167,2.0807,15.8662
